run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
4,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,4214265403,813.8154645753828618,13.8154645753828618,2.300671
5,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,3056792809,812.1785647588806114,12.1785647588806114,2.285997
6,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,962162597,810.0750961124261948,10.0750961124261948,2.318218
7,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2811246268,811.1342217798214733,11.1342217798214733,2.288216
8,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2851011589,809.0834375473623368,9.0834375473623368,2.292476
9,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,4094753099,816.0713349564582586,16.0713349564582586,2.447977
10,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,502358653,814.9731121478392879,14.9731121478392879,2.420686
11,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,608355102,816.9300823128543243,16.9300823128543243,2.277719
12,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,462412676,816.0604501546979463,16.0604501546979463,2.272297
13,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1855484867,817.2264927021352605,17.2264927021352605,2.279601
14,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1838692292,811.9559709493454420,11.9559709493454420,2.350761
15,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1960132249,815.7983567825136788,15.7983567825136788,2.398851
16,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2691659908,810.0659806663111340,10.0659806663111340,2.630533
17,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2974229148,815.1282605332977482,15.1282605332977482,2.323318
18,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1804511074,810.0440018112880125,10.0440018112880125,2.279166
19,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1187610549,812.2771089556042625,12.2771089556042625,2.288582
20,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,4097105343,820.7668576708974797,20.7668576708974797,2.315958
21,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,4050584372,816.9829907811557632,16.9829907811557632,2.320411
22,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2623529827,819.2515151772988702,19.2515151772988702,2.549825
23,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2569396553,811.1076549461880631,11.1076549461880631,2.307186
24,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1206362508,811.9541964098742710,11.9541964098742710,2.293352
25,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2224449613,810.8490665462431934,10.8490665462431934,2.307365
26,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1664884976,820.2869766399319360,20.2869766399319360,2.339535
27,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,3789196614,817.1311670090958614,17.1311670090958614,2.428055
28,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,1104658780,817.4614503054018542,17.4614503054018542,2.444025
29,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,624527842,810.7642564824244573,10.7642564824244573,2.470727
30,CEC2022_F4,CEC2022 F4 非连续 Rastrigin 函数,GABC,2444899366,813.0620303348757716,13.0620303348757716,2.313761
