run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
88,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,763405774,600.0000002661254,2.66125425696373e-07,2.9656121999996685
89,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,240241881,600.0000005369561,5.369561222323682e-07,2.8523228000003655
90,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,1808162313,600.0000010137139,1.0137139270227635e-06,2.8625372999995307
91,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,1055243011,600.0000008721682,8.721682434043032e-07,2.883008900000277
92,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,1182530085,600.0000004513747,4.5137471715861466e-07,2.8857799000006708
93,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,3472658244,600.0000002401978,2.401977781119058e-07,2.861420100000032
94,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,2422301966,600.0000021143718,2.114371795869374e-06,2.9267507000004116
95,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,457817055,600.0000002709194,2.709193722694181e-07,2.984795100000156
96,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,4236727273,600.0000005321933,5.321933258528588e-07,2.9490286999998716
97,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,4223362387,600.0000005007619,5.007618710806128e-07,2.9172427000003154
98,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,1734369007,600.0000000979785,9.79784999799449e-08,2.8760252000001856
99,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,2969363962,600.0000021524227,2.1524226667679613e-06,2.922058499999366
100,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,ABC,871084693,600.0000002993377,2.9933767109469045e-07,2.892567100000633
1,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1534163993,600.0000000255079,2.550791577959899e-08,2.2798407999998744
2,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1637046044,600.0000000597374,5.973743100184947e-08,2.294960600000195
3,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,4016484576,600.0000000414997,4.149967480771011e-08,2.7773943000001964
4,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,641693377,600.0000001049063,1.0490634849702474e-07,2.3088784999999916
5,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2251715246,600.0000000197824,1.9782419258262962e-08,2.3515094000003955
6,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,128621317,600.000000103311,1.033109811032773e-07,2.428409800000736
7,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,148893929,600.0000003987534,3.98753400077112e-07,2.520470800000112
8,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3556849167,600.0000001002883,1.0028827546193497e-07,2.2997709000001123
9,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2911524418,600.0000002300229,2.3002291982265888e-07,2.3435153000000355
10,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2676062542,600.000000137021,1.3702094747714e-07,2.3039177999999083
11,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1838878397,600.0000000988481,9.884809060167754e-08,2.300157499999841
12,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2056505485,600.0000003586196,3.586195589377894e-07,2.3106410000000324
13,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2024937034,600.0000001078479,1.0784788173623383e-07,2.346375999999509
14,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,169512309,600.0000000417227,4.172272838331992e-08,2.3186649999997826
